Filename,Right Ascension,Declination,Catalogue Peak,Unseen,Estimated Peak,Estimation Error (95%)
NVSS_J152834-223522,232.14241,-22.58986,13.18,False,13.01,1.73
NVSS_J152913+381217,232.3065,38.20486,15.80,False,15.78,1.11
NVSS_J153041-302559,232.67137999999997,-30.432920000000003,14.30,False,13.77,1.03
NVSS_J154203-291509,235.51288,-29.25256,16.25,False,16.85,0.95
NVSS_J154419-064913,236.08189,-6.820939999999999,0.00,False,17.65,0.85
NVSS_J154546-233929,236.44407999999999,-23.65796,0.00,False,16.05,0.88
NVSS_J154725-153236,236.85702999999998,-15.54362,15.40,False,15.19,0.66
NVSS_J154824+145702,237.10161000000002,14.95075,14.25,False,15.35,2.17
NVSS_J154831+661632,237.13046,66.27585,0.00,True,14.36,0.83
NVSS_J154837+784526,237.15613,78.75737,13.72,False,13.75,1.12
NVSS_J154946-304501,237.44293,-30.750329999999998,16.10,False,16.17,0.67
NVSS_J154952-065907,237.46685,-6.985530000000001,16.40,False,16.39,0.81
NVSS_J155053-082247,237.72197000000003,-8.379669999999999,15.61,False,15.14,0.89
NVSS_J155331+060143,238.37942999999999,6.02883,13.94,True,14.29,0.9
NVSS_J155856+673646,239.73363999999998,67.61325,14.25,False,14.83,0.97
NVSS_J160005-252439,240.02236000000002,-25.41106,0.00,False,15.97,1.45
NVSS_J160146-064256,240.44414,-6.7156199999999995,14.20,False,14.4,0.7
NVSS_J160436+173324,241.1525,17.5567,13.94,False,14.47,0.77
NVSS_J160654+131934,241.72769,13.326089999999999,13.32,False,15.14,2.22
NVSS_J160756-203942,241.9872,-20.66177,13.85,False,13.06,0.83
NVSS_J161219-305937,243.08335,-30.99408,13.81,False,14.34,1.25
NVSS_J161228-055752,243.11978,-5.96499,0.00,True,14.93,2.39
NVSS_J161633+333043,244.14078999999998,33.5119,14.37,False,14.3,0.72
NVSS_J161713-151058,244.30545,-15.182960000000001,14.25,False,14.34,0.57
NVSS_J162522-355452,246.34337000000002,-35.91474,0.00,True,13.29,1.09
NVSS_J162712+314954,246.80407999999997,31.83222,15.72,False,15.44,1.49
NVSS_J162819-334342,247.08292000000003,-33.72822,0.00,True,14.26,1.42
NVSS_J163211+085608,248.04645,8.93576,13.68,False,14.44,0.75
NVSS_J163350+065705,248.46237000000002,6.95137,14.23,False,14.12,0.9
NVSS_J163502+122142,248.7605,12.3619,12.44,False,12.86,1.53
NVSS_J163631-045506,249.13326,-4.91835,0.00,True,14.37,0.84
NVSS_J163651+262657,249.21442000000002,26.44908,0.00,True,14.93,1.37
NVSS_J163750-344915,249.46241,-34.821220000000004,0.00,False,15.45,1.32
NVSS_J163809+004223,249.53691,0.70624,15.11,False,15.83,0.85
NVSS_J164011+062827,250.04606,6.4741599999999995,15.16,False,15.1,2.07
NVSS_J164014+685231,250.06226,68.87614,15.50,False,15.81,0.62
NVSS_J164301+322104,250.75442,32.35113,13.56,False,14.12,0.74
NVSS_J164328-064619,250.87051,-6.77216,0.00,False,16.14,1.91
NVSS_J164339+331640,250.9144,33.279959999999996,15.10,False,16.34,0.86
NVSS_J164641+603930,251.67566000000002,60.658809999999995,0.00,True,14.71,2.22
NVSS_J164831+423322,252.13127999999998,42.55622,0.00,True,12.54,0.91
NVSS_J165404-351301,253.51838999999998,-35.21694,0.00,True,14.02,1.18
NVSS_J165655-201056,254.22977999999998,-20.18232,0.00,False,16.01,0.73
NVSS_J165808+615001,254.53474,61.833890000000004,0.00,True,14.61,1.37
NVSS_J165949-313047,254.95382,-31.51325,13.11,True,13.08,0.83
NVSS_J170357+764611,255.99121,76.76949,12.00,False,12.95,0.73
NVSS_J170409+123421,256.03992,12.57264,13.79,False,16.25,0.94
NVSS_J170433-052839,256.14099,-5.47801,14.77,False,15.96,0.88
NVSS_J170520+543700,256.33569,54.61662,0.00,False,15.08,0.66
NVSS_J170556+100006,256.48407000000003,10.00488,0.00,True,12.95,1.37
NVSS_J170744+001750,256.93512000000004,0.29701,13.72,False,14.31,0.72
NVSS_J171309-313912,258.2897,-31.653309999999998,0.00,True,14.26,2.67
NVSS_J171602+884416,258.97208,88.73759,14.23,False,16.19,0.9
NVSS_J172720+064123,261.8335,6.689260000000001,0.00,True,13.03,1.53
NVSS_J173044+380452,262.68661000000003,38.081920000000004,0.00,False,16.32,1.01
NVSS_J173146-300309,262.94521000000003,-30.052490000000002,0.00,True,14.38,0.94
NVSS_J173149-271928,262.95423999999997,-27.324609999999996,0.00,True,15.23,2.37
NVSS_J173400+080628,263.50221,8.10785,0.00,True,13.32,2.26
NVSS_J173605+203301,264.02192,20.55033,18.08,False,16.83,0.9
NVSS_J173807+400312,264.53101000000004,40.0533,14.07,True,12.68,1.03
NVSS_J173842+382104,264.67697000000004,38.35072,0.00,False,16.45,0.78
NVSS_J173913-341749,264.80584,-34.29764,0.00,True,13.64,2.45
NVSS_J174111+573812,265.29877,57.636880000000005,14.22,True,14.78,0.96
NVSS_J174126-312329,265.35974,-31.39159,0.00,True,13.57,2.35
NVSS_J174147+255443,265.44821,25.91199,0.00,True,13.63,0.98
NVSS_J174154-253743,265.47687,-25.62872,0.00,True,14.94,1.59
NVSS_J174501+473247,266.258,47.54622,13.25,False,13.19,0.95
NVSS_J174838-085435,267.15687,-8.91131,0.00,False,17.34,0.88
NVSS_J174940-232619,267.41757,-23.43929,0.00,True,12.44,0.97
NVSS_J175120-175112,267.83426000000003,-17.852610000000002,0.00,True,12.92,1.96
NVSS_J175230-300107,268.12897000000004,-30.018520000000002,0.00,True,12.73,1.12
NVSS_J175308-332637,268.28612000000004,-33.44386,0.00,True,15.31,1.94
NVSS_J175926-384753,269.85917,-38.79804,0.00,True,14.88,1.69
NVSS_J180002+281050,270.00851,28.17936,17.01,False,17.12,0.86
NVSS_J181118+034113,272.82512,3.6871,16.03,False,16.22,0.9
NVSS_J181120-275946,272.83394,-27.996159999999996,0.00,True,15.83,1.32
NVSS_J181308+424853,273.28384,42.815459999999995,13.99,True,12.54,1.05
NVSS_J181510-271304,273.79427999999996,-27.217709999999997,0.00,True,13.86,1.99
NVSS_J182021+362343,275.08744,36.39533,15.86,False,16.42,0.94
NVSS_J182338-345412,275.9108,-34.90334,16.41,False,16.66,1.41
NVSS_J182730+201309,276.87857,20.21925,13.41,False,15.15,2.62
NVSS_J182756+263313,276.98557,26.5535,14.04,False,15.65,0.81
NVSS_J183003+393638,277.51513,39.61055,0.00,True,14.28,1.55
NVSS_J183632+195047,279.13382,19.84619,13.98,False,16.54,1.64
NVSS_J183710+534704,279.29472000000004,53.785030000000006,13.18,False,13.12,1.13
NVSS_J183713+105143,279.30826,10.86213,0.00,True,13.35,1.07
NVSS_J184225+761046,280.60677999999996,76.1807,0.00,True,14.61,0.93
NVSS_J184339-200606,280.91559,-20.101589999999998,0.00,True,13.44,1.29
NVSS_J184425+154646,281.10567000000003,15.7794,15.05,False,15.11,0.87
NVSS_J184445-324641,281.19003,-32.77809,14.02,False,15.88,2.54
NVSS_J184754+521513,281.97684,52.253820000000005,0.00,True,12.98,1.58
NVSS_J184822+653702,282.0929,65.6158,0.00,False,16.84,0.87
NVSS_J185002-075842,282.51119,-7.9785699999999995,0.00,True,15.36,2.11
NVSS_J185023+263151,282.60013,26.53156,15.93,False,15.91,0.67
NVSS_J185806-182314,284.52619,-18.38776,0.00,True,15.27,1.62
NVSS_J185813+432452,284.55597,43.41442,12.71,False,15.09,3.09
NVSS_J185831+064016,284.632,6.67161,0.00,True,14.3,3.13
NVSS_J185857+233007,284.73816,23.502270000000003,13.77,True,14.42,1.0
NVSS_J190223-062850,285.59741,-6.48034,14.77,False,14.73,0.89
NVSS_J190748-123221,286.95127,-12.53928,0.00,True,13.79,0.96
NVSS_J192502+281542,291.25953,28.261459999999996,15.86,False,16.77,1.67
NVSS_J193016+091037,292.57013,9.17682,0.00,True,14.81,1.5
NVSS_J193349-102530,293.45639,-10.42421,0.00,True,14.76,1.05
NVSS_J193412-241922,293.55322,-24.322329999999997,16.10,False,16.23,1.39
NVSS_J194814+120645,297.06109,12.112810000000001,13.57,True,13.34,2.29
NVSS_J195059+121316,297.74624,12.22115,13.08,True,13.04,1.71
NVSS_J195547+021514,298.94948,2.25355,0.00,False,15.34,1.08
NVSS_J195800+243802,299.50165,24.6341,0.00,False,16.73,1.06
NVSS_J195801-071348,299.50833,-7.22929,0.00,True,15.09,1.09
NVSS_J200711-143205,301.79507,-14.53464,0.00,True,12.64,0.94
NVSS_J201431+064849,303.62953,6.81453,15.76,False,15.74,0.62
NVSS_J201525-143202,303.8543,-14.53447,0.00,False,15.51,1.21
NVSS_J202442-232826,306.17647999999997,-23.47462,0.00,True,14.07,1.62
NVSS_J202515-223016,306.31323,-22.50512,13.89,False,16.38,0.88
NVSS_J202638+345022,306.6588,34.840140000000005,0.00,True,16.31,1.23
NVSS_J202900-183709,307.2512,-18.61939,0.00,True,13.07,0.95
NVSS_J203028-143918,307.61635,-14.654760000000001,0.00,False,15.91,1.41
NVSS_J203048-162224,307.70059,-16.37325,14.40,False,14.85,0.72
NVSS_J203508-045029,308.78461,-4.84197,13.34,False,13.5,1.5
NVSS_J204150-373341,310.45935,-37.56111,16.76,False,17.09,0.87
NVSS_J204242+162910,310.67722000000003,16.488429999999997,0.00,True,14.76,1.18
NVSS_J204351+103406,310.96516,10.568539999999999,14.28,False,14.33,1.73
NVSS_J204457-234643,311.24053,-23.779,14.60,False,14.47,0.63
NVSS_J204806-312016,312.0258,-31.337809999999998,0.00,True,14.44,2.05
NVSS_J204902+164727,312.26038,16.7908,0.00,True,15.5,2.24
NVSS_J205350+702404,313.4635,70.40160999999999,13.62,False,15.58,1.22
NVSS_J205432+473338,313.6373,47.56065,0.00,True,15.51,0.94
NVSS_J205523-050618,313.84738,-5.10534,14.48,False,14.71,0.83
NVSS_J210301+034411,315.75497,3.7361699999999995,13.24,False,12.84,0.99
NVSS_J210312-211216,315.80188,-21.204060000000002,0.00,True,12.95,1.09
NVSS_J210353-354620,315.97064,-35.7723,13.85,False,13.1,0.89
NVSS_J210421-021239,316.09137000000004,-2.21084,15.55,False,16.14,1.11
NVSS_J211019+040418,317.58209,4.07161,14.61,False,14.53,1.16
NVSS_J211522+121802,318.84167,12.30078,14.88,False,15.3,0.62
NVSS_J211603-010828,319.01346,-1.1412200000000001,13.96,False,14.25,0.54
NVSS_J211613+615920,319.05622999999997,61.98992,0.00,True,13.65,1.39
NVSS_J211618+675324,319.07412999999997,67.88998000000001,13.60,False,14.42,1.58
NVSS_J211754-324326,319.4788,-32.7245,15.53,False,15.64,0.99
NVSS_J211922+465026,319.84432999999996,46.8408,0.00,True,14.28,1.38
NVSS_J212035-125443,320.14862,-12.911430000000001,0.00,True,12.95,1.09
NVSS_J213252+261143,323.22102,26.19549,13.77,False,12.69,0.75
NVSS_J213349+664706,323.45482000000004,66.78455,15.39,False,15.2,1.92
NVSS_J213430-213032,323.62575,-21.50911,14.16,False,14.28,0.76
NVSS_J213726-320755,324.36215,-32.13289,0.00,True,14.13,1.7
NVSS_J214247+195810,325.69789,19.9697,14.80,False,16.23,0.9
NVSS_J214442-181801,326.17537999999996,-18.30011,14.93,False,16.29,0.75
NVSS_J214637-134359,326.654,-13.73352,0.00,False,15.64,0.54
NVSS_J215051+111915,327.71578999999997,11.3211,14.45,False,16.08,0.89
NVSS_J215122+415632,327.84586,41.94234,0.00,False,15.82,0.73
NVSS_J215520+660839,328.83291,66.14495,0.00,True,14.72,1.43
NVSS_J215650-085535,329.20971000000003,-8.92649,14.24,False,14.79,0.85
NVSS_J220036-241428,330.15282,-24.24105,13.52,False,14.14,0.92
NVSS_J220735+005717,331.90848,0.87577,0.00,True,12.66,0.74
NVSS_J220941-045111,332.42374,-4.85286,0.00,False,15.53,0.7
NVSS_J221507+610506,333.7822,61.08491,13.62,True,13.38,0.89
NVSS_J221513+054454,333.80618,5.748480000000001,0.00,True,14.39,0.72
NVSS_J222227-350942,335.61275,-35.16389,0.00,True,14.92,2.68
NVSS_J222625+690207,336.60616,69.03566,0.00,False,16.32,0.86
NVSS_J222721+773319,336.84009,77.55534,15.56,True,12.77,0.92
NVSS_J222913+225511,337.30777,22.91979,0.00,True,15.97,1.22
NVSS_J223248-202226,338.20333,-20.373929999999998,0.00,False,17.11,0.91
NVSS_J223554-362901,338.97847,-36.48413,14.00,False,14.37,0.81
NVSS_J223626+370713,339.10975,37.12042,0.00,False,15.74,0.91
NVSS_J223708-392137,339.28379,-39.36058,13.01,False,13.0,0.89
NVSS_J224326-393353,340.85873,-39.56473,12.83,False,12.5,1.14
NVSS_J224436+250345,341.15292,25.06185,14.28,False,15.37,0.69
NVSS_J224448-000616,341.20038,-0.10542,15.92,False,15.8,0.97
NVSS_J224531-173357,341.38297,-17.566110000000002,0.00,False,14.4,0.8
NVSS_J225354+140439,343.47598999999997,14.076920000000001,0.00,False,15.35,0.89
NVSS_J225453-272509,343.72167,-27.41915,14.57,False,14.63,0.98
NVSS_J225624+130541,344.10114,13.0949,14.48,False,14.32,0.58
NVSS_J225941-354846,344.92427999999995,-35.81295,12.87,False,14.42,0.67
NVSS_J230012+405224,345.05154,40.87364,16.36,False,17.46,0.77
NVSS_J230022+313703,345.09516,31.617890000000003,14.37,False,15.11,2.17
NVSS_J231101+020504,347.75539,2.08481,13.94,True,13.81,1.03
NVSS_J231929-045640,349.871,-4.94418,14.56,False,15.33,0.68
NVSS_J232127+511117,350.36432,51.18752,14.28,True,15.49,0.88
NVSS_J232137-161935,350.40421000000003,-16.32455,0.00,False,15.99,0.86
NVSS_J232520-201213,351.33435,-20.20358,15.33,False,15.83,0.73
NVSS_J232538+164641,351.40882999999997,16.77853,15.40,False,15.36,0.85
NVSS_J232543+620829,351.43291,62.141659999999995,0.00,True,13.65,2.17
NVSS_J232723+471601,351.84845,47.26688,0.00,True,16.23,1.2
NVSS_J232733+044740,351.89064,4.79513,14.44,False,13.4,1.15
NVSS_J232747-330130,351.9465,-33.02486,0.00,True,13.2,1.77
NVSS_J232914+375414,352.30945,37.90402,15.90,False,16.23,0.98
NVSS_J232938+610113,352.40984,61.02036,0.00,False,16.53,0.76
NVSS_J233453+143214,353.72432000000003,14.53744,13.96,False,14.27,0.78
NVSS_J233917-265638,354.82394,-26.944209999999998,0.00,True,13.11,0.99
NVSS_J234753+543627,356.97213999999997,54.60833,0.00,False,17.6,0.64
NVSS_J235111-141557,357.79632999999995,-14.26644,15.50,False,15.4,1.4
NVSS_J235301+664243,358.25638,66.71249,0.00,True,14.72,2.05
NVSS_J235342-391442,358.42922999999996,-39.24565,0.00,True,14.29,1.26
NVSS_J235402+272328,358.50923,27.391040000000004,13.67,False,14.25,1.04
NVSS_J235538-335225,358.91098,-33.87405,15.50,True,13.26,1.6
NVSS_J235612+403648,359.05309,40.61305,15.65,False,15.84,0.77
NVSS_J235901+171926,359.75487999999996,17.32378,14.22,False,14.3,0.87
OC_457,24.24415,47.85808,12.65,False,12.74,0.69
OD_166,40.62155,11.016869999999999,12.41,False,12.63,0.58
OD_58,39.41887,9.31712,13.35,True,13.33,0.96
OE_367,55.87064,36.37012,12.31,False,12.55,0.61
OF_200,60.77328000000001,26.000420000000002,12.32,False,12.42,0.63
OG_050,83.16249,7.54537,12.52,False,12.6,0.66
OI_272,116.66847,27.583070000000003,12.31,False,12.39,0.66
OI_275,117.15046000000001,24.0067,12.95,False,13.01,1.13
OI_280,117.71686000000001,12.51801,0.00,True,12.72,0.75
OI_380,117.97363999999999,33.22217,0.00,True,12.39,0.68
OJ_014,122.86128000000001,1.7811700000000001,12.53,False,12.98,1.03
OJ_233,125.85316,22.38425,0.00,True,12.98,0.91
OJ_250,128.0819,27.878870000000003,0.00,True,13.38,0.98
OJ_287,133.70365,20.10851,13.24,False,14.04,1.29
OJ_320,123.85808999999999,36.58753,0.00,True,12.73,0.94
OJ_448,128.09673999999998,49.22251,12.92,False,12.83,0.78
OJ_451,128.47451999999998,42.40051,13.39,False,13.4,1.17
OJ_508,122.16528000000001,49.84348,11.99,False,12.46,0.8
OJ_535,126.19682,55.878519999999995,12.56,False,12.52,0.66
OK_290,149.20781000000002,25.25446,12.66,False,12.61,0.66
OK_492,149.58195,47.41883,12.14,False,12.43,0.7
OK_630,140.40096,62.26449,12.48,False,12.57,0.61
OL_220,153.69611,23.02127,13.99,True,12.87,0.97
OL_256,159.13742,22.05339,12.62,False,12.7,0.75
OL_282,162.95328999999998,21.33119,12.56,False,12.67,0.74
OL_318,153.45673,34.764109999999995,12.94,False,12.75,0.71
OM_127,169.73876,12.57826,13.27,False,12.51,0.78
OM_198,180.43445,14.52679,12.96,False,12.92,0.75
OM_235,171.01127,23.61274,12.59,False,12.66,0.65
OM_280,177.58005,24.298289999999998,14.07,True,13.76,1.14
ON_187,193.6594,11.68497,11.60,False,12.78,0.81
ON_246,187.55871000000002,25.30198,14.70,False,14.77,1.21
ON_393,194.48847,32.491479999999996,13.11,False,12.87,0.71
ON_428,184.77673000000001,48.49893,12.20,False,12.42,0.85
OP_186,208.34517,14.59424,13.49,True,13.08,0.96
OP_313,197.61943,32.3455,12.73,False,12.72,0.66
OQ_253,218.66581000000002,19.866870000000002,12.65,False,12.51,0.8
OQ_334,215.62658,32.38623,13.11,False,12.53,0.72
OQ_530,214.94416,54.387440000000005,13.68,False,13.77,1.2
OR_167,235.58147000000002,17.93555,0.00,True,12.77,1.4
OS_300,240.53026,33.44808,11.95,False,12.44,0.64
OS_319,243.4211,34.21331,12.26,False,12.54,0.68
OS_562,249.55607,57.33999,12.80,False,12.83,0.99
OT_081,267.88674,9.6502,12.90,False,12.93,0.95
OU_134,275.54154,16.00412,0.00,True,12.92,0.79
OV_239.7,291.49838,21.10728,12.32,False,12.99,0.78
OV_591,298.92807999999997,51.53015,12.65,False,12.64,0.73
OW_197,195.17099,14.2915,13.10,False,12.57,0.66
OX_036,320.93549,5.5894699999999995,12.64,False,12.53,0.81
OX_057,324.16074,0.69839,0.00,False,12.46,0.64
OX_110,317.17097,14.5075,12.83,False,12.56,0.72
OX_131,320.25253,19.024520000000003,12.82,False,12.44,0.59
OX_169,325.8981,17.730220000000003,13.64,True,13.04,1.1
OY_91,344.3221,7.72008,12.78,False,13.67,1.44
PGC_013066,52.812459999999994,-52.69671999999999,13.12,False,13.94,1.15
PG_1218+304,185.34143,30.176990000000004,16.27,False,16.72,1.04
PG_1246+586,192.07827,58.34131,14.89,False,14.98,0.54
PG_1437+398,219.82282999999998,39.54522,15.86,False,15.77,0.61
PG_1553+113,238.92935,11.1901,15.59,False,16.1,1.38
PHL_1389,38.903040000000004,-29.645390000000003,15.80,False,16.34,0.87
Pictor_A,79.95718000000001,-45.77885,13.44,False,13.34,1.04
PKS_0000-197,0.82781,-19.456210000000002,13.36,False,13.14,0.85
PKS_0002-478,1.14856,-47.60545,13.12,False,12.96,0.77
PKS_0003-066,1.55789,-6.39315,12.92,False,13.05,1.43
PKS_0008-222,2.7235400000000003,-21.95117,0.00,True,12.74,0.76
PKS_0008-307,2.64893,-30.46317,12.98,False,12.53,0.73
PKS_0010-401,3.24962,-39.90724,12.86,False,13.03,1.16
PKS_0011-046,3.47555,-4.39786,12.16,False,12.36,0.71
PKS_0017+200,4.90773,20.362679999999997,12.36,False,12.95,1.01
PKS_0019+058,5.63517,6.134519999999999,13.15,False,12.95,0.79
PKS_0021-686,6.02801,-68.3485,13.35,False,12.92,0.74
PKS_0026-014,7.254110000000001,-1.22827,14.00,False,15.85,3.48
PKS_0026-710,7.17318,-70.75442,13.32,False,13.47,1.0
PKS_0027-426,7.572889999999999,-42.41291,13.01,False,12.75,0.75
PKS_0031-415,8.518369999999999,-41.272079999999995,12.97,False,12.88,0.86
PKS_0035-252,9.5614,-24.98395,12.41,False,12.54,0.7
PKS_0039+230,10.518939999999999,23.33363,12.27,False,12.39,0.56
PKS_0042-373,11.30028,-37.0968,12.73,False,13.13,1.08
PKS_0044-84,11.11121,-84.37777,12.96,False,12.87,0.81
PKS_0045-623,11.855080000000001,-62.127419999999994,0.00,True,12.7,1.78
PKS_0047+023,12.43015,2.6177200000000003,13.36,True,13.27,1.15
PKS_0047-051,12.58973,-4.87239,12.55,False,12.78,0.8
PKS_0047-579,12.4978,-57.640930000000004,12.55,False,12.43,0.69
PKS_0048-071,12.78421,-6.83395,12.17,False,12.43,0.64
PKS_0048-09,12.67216,-9.48478,14.12,False,15.17,1.78
PKS_0048-427,12.789589999999999,-42.44258,12.06,False,12.64,0.69
PKS_0054-451,14.19105,-44.850590000000004,13.32,True,13.2,0.97
PKS_0055-059,14.52111,-5.6645199999999996,12.56,False,12.72,0.86
PKS_0055-328,14.50929,-32.57243,13.56,True,13.61,1.08
PKS_0056-00,14.772979999999999,0.11434000000000001,13.25,False,12.93,0.95
PKS_0100-568,15.54355,-56.617909999999995,13.38,False,13.32,1.18
PKS_0101-76,15.5775,-75.78083000000001,0.00,True,13.0,0.99
PKS_0102-245,16.242520000000003,-24.27457,12.16,False,12.72,0.84
PKS_0105-008,17.11184,-0.62338,13.01,True,12.72,0.8
PKS_0110-668,18.0788,-66.57921999999999,12.77,False,12.39,0.94
PKS_0112-017,18.82125,-1.45127,12.40,False,12.67,0.67
PKS_0113-118,19.05218,-11.604289999999999,12.80,False,12.69,0.67
PKS_0113-310,18.94377,-30.822059999999997,0.00,True,12.63,0.75
PKS_0115-214,19.45325,-21.18518,12.72,False,13.11,0.74
PKS_0116-219,19.73859,-21.69171,12.70,False,12.65,0.7
PKS_0117-542,19.96019,-53.954969999999996,12.66,False,12.66,0.81
PKS_0118-272,20.13193,-27.023509999999998,14.15,False,14.26,1.23
PKS_0122-00,21.37017,-0.09888999999999999,0.00,True,12.57,0.86
PKS_0122-005,21.321460000000002,-0.30803,0.00,True,12.98,1.16
PKS_0122-260,21.32849,-25.81789,13.31,False,13.1,1.0
PKS_0123-226,21.56251,-22.375999999999998,13.28,False,12.9,0.85
PKS_0130-083,23.17136,-8.068010000000001,14.49,False,16.26,1.07
PKS_0130-17,23.1812,-16.91348,13.04,False,12.76,0.67
PKS_0131-522,23.274,-52.00108,12.64,False,12.38,0.69
PKS_0135-247,24.409779999999998,-24.51497,12.59,False,12.7,0.71
PKS_0139-09,25.35763,-9.4788,13.24,True,12.84,0.87
PKS_0140-059,25.66199,-5.73377,13.64,False,13.73,0.78
PKS_0140-322,25.79221,-32.01574,12.76,False,12.99,0.83
PKS_0142-278,26.26414,-27.559540000000002,12.54,False,12.55,0.61
PKS_0144-522,26.70242,-52.04268,14.93,False,14.76,0.73
PKS_0149+21,28.07525,22.11881,12.81,False,12.76,0.7
PKS_0152-513,28.58207,-51.131029999999996,12.92,False,12.78,0.99
PKS_0202-17,31.240309999999997,-17.02218,12.44,False,12.38,0.6
PKS_0205-010,32.109770000000005,-0.79564,13.23,False,13.04,0.78
PKS_0205-391,31.815040000000003,-38.95085,13.72,False,13.31,0.89
PKS_0206-688,31.962220000000002,-68.63199,13.81,True,13.59,1.1
PKS_0207-149,32.59659,-14.74973,12.36,False,12.47,0.72
PKS_0208-512,32.6925,-51.01719,12.94,False,12.76,0.63
PKS_0212-620,33.56752,-61.82601999999999,12.62,False,12.94,0.97
PKS_0214-085,34.26109,-8.34788,12.76,False,12.77,0.77
PKS_0215+015,34.45398,1.7471400000000001,12.86,False,12.79,0.78
PKS_0219-164,35.50302,-16.2546,13.89,False,12.85,0.78
PKS_0220-349,35.735009999999996,-34.691309999999994,12.17,False,12.53,0.92
PKS_0221+067,36.11845,6.98982,12.90,False,12.84,0.81
PKS_0221-171,35.93235,-16.94381,13.58,False,12.68,0.8
PKS_0224-189,36.69845,-18.72757,12.31,False,12.64,0.72
PKS_0225-306,36.9189,-30.434340000000002,13.04,False,14.21,1.8
PKS_0226-559,37.08999,-55.76758,12.73,False,13.29,0.95
PKS_0227-369,37.36854,-36.73245,12.48,False,12.54,0.64
PKS_0229-581,37.78862,-57.918330000000005,13.92,False,15.2,0.67
PKS_0235+017,39.42408,1.97531,0.00,True,14.79,1.11
PKS_0235+164,39.662209999999995,16.61647,13.03,False,12.7,0.65
PKS_0235-618,39.22186,-61.60422,13.05,False,12.67,0.66
PKS_0237+040,39.9636,4.27261,13.11,False,12.79,0.74
PKS_0238-052,40.23405,-5.07839,13.68,False,13.13,1.17
PKS_0240-060,40.80196,-5.84869,12.52,False,12.68,0.65
PKS_0241+031,40.94102,3.33382,13.56,False,12.96,0.9
PKS_0244-452,41.47546,-44.99434,14.72,True,13.16,0.99
PKS_0244-470,41.50049,-46.85479,13.03,False,12.83,0.76
PKS_0250-225,43.19981,-22.32374,12.68,False,12.73,0.64
PKS_0250-602,42.859359999999995,-60.001740000000005,12.31,False,12.95,0.85
PKS_0252-549,43.371590000000005,-54.69761999999999,12.61,False,12.95,0.81
PKS_0256+075,44.86282,7.79435,13.11,False,12.73,0.84
PKS_0259-316,45.317679999999996,-31.437720000000002,13.32,True,13.58,1.13
PKS_0301-243,45.86043,-24.11984,15.40,False,14.93,0.91
PKS_0301-721,45.41019,-71.94289,12.83,False,12.81,0.77
PKS_0302-16,46.31279,-16.137970000000003,16.42,False,15.36,2.16
PKS_0302-623,45.96096,-62.190430000000006,12.55,False,12.62,0.64
PKS_0306+102,47.2651,10.48787,12.76,False,12.75,0.67
PKS_0307-402,47.30424,-40.030770000000004,14.13,False,14.57,1.56
PKS_0308-611,47.48375,-60.97752,12.76,False,12.62,0.61
PKS_0310+013,48.18168,1.5548799999999998,13.16,True,12.88,0.82
PKS_0313-107,48.98697,-10.5276,12.89,False,12.56,1.04
PKS_0313-660,48.59352,-65.80686,12.83,False,13.59,2.36
PKS_0315-282,49.390409999999996,-28.05517,12.64,False,12.6,0.75
PKS_0316-444,49.49033,-44.2381,15.38,True,17.66,1.31
PKS_0323-244,51.3056,-24.26335,12.53,False,12.56,0.68
PKS_0332-403,53.55689,-40.140390000000004,12.92,False,12.74,0.72
PKS_0335-122,54.48104,-12.067919999999999,12.45,False,12.5,0.71
PKS_0335-364,54.2251,-36.2684,12.56,False,12.84,1.32
PKS_0336-01,54.87891,-1.7766099999999998,12.67,False,12.67,0.67
PKS_0336-177,54.80709,-17.60022,15.50,False,15.45,0.85
PKS_0338-214,55.14836999999999,-21.325329999999997,13.76,True,13.64,1.28
PKS_0340-302,55.6681,-30.13285,12.88,False,12.93,1.03
PKS_0341-256,55.83135,-25.504839999999998,13.44,True,12.55,0.72
PKS_0343-330,56.37398,-32.93537,14.55,False,13.19,1.13
PKS_0346-163,57.163630000000005,-16.1716,13.44,False,12.99,0.91
PKS_0346-27,57.15894,-27.820429999999998,13.15,True,12.44,0.63
PKS_0346-364,56.99618,-36.276790000000005,13.15,False,12.64,1.08
PKS_0347-211,57.49094,-21.04659,12.23,False,12.46,0.61
PKS_0347-491,57.30393,-48.97358,13.64,False,13.56,1.04
PKS_0348-326,57.68048,-32.54984,12.80,False,12.54,0.98
PKS_0352-164,58.60429,-16.2729,13.44,False,12.94,0.92
PKS_0352-686,58.24,-68.5214,17.78,False,17.83,0.89
PKS_0355-465,59.36965,-46.42868,12.65,False,14.39,0.66
PKS_0355-500,59.250769999999996,-49.930170000000004,14.80,True,14.03,1.06
PKS_0357-264,59.89034,-26.2587,13.12,True,12.7,0.82
PKS_0359-264,60.50326999999999,-26.26095,13.60,False,13.58,1.03
PKS_0400-319,60.588609999999996,-31.790540000000004,12.62,False,12.49,0.85
PKS_0402-362,60.97396,-36.083859999999994,12.58,False,12.74,0.63
PKS_0403-13,61.39168000000001,-13.137139999999999,13.94,False,12.7,0.65
PKS_0405-385,61.74598,-38.44112,12.44,False,12.64,0.61
PKS_0409+025,63.11965,2.6772,13.04,True,13.06,0.81
PKS_0414-189,64.15227,-18.852320000000002,12.35,False,12.49,0.61
